Date,PositionQty,Price,Balance,PositionValue,PositionRatio,Side
2023-07-14,0,31470.00,4.88271479,0.00000000,0.0000,Flat
2023-07-15,20000,30299.00,4.89928152,0.66008779,0.1347,Long
2023-07-16,0,30288.00,4.98555270,0.00000000,0.0000,Flat
2023-07-17,0,30228.00,4.96968940,0.00000000,0.0000,Flat
2023-07-18,-100000,30132.00,4.96911751,3.31873092,-0.6679,Short
2023-07-19,-140000,29853.50,4.98551143,4.68956739,-0.9406,Short
2023-07-20,-50000,29894.00,4.93883503,1.67257644,-0.3387,Short
2023-07-21,-50000,29793.50,4.93789599,1.67821840,-0.3399,Short
2023-07-22,-80000,29890.50,4.94273073,2.67643566,-0.5415,Short
2023-07-23,-80000,29777.50,4.96318525,2.68659223,-0.5413,Short
2023-07-24,-80000,30070.50,4.96268137,2.66041469,-0.5361,Short
2023-07-25,0,29159.50,5.00433031,0.00000000,0.0000,Flat
2023-07-26,0,29215.50,4.97396188,0.00000000,0.0000,Flat
2023-07-27,0,29333.50,5.02931149,0.00000000,0.0000,Flat
2023-07-28,0,29204.50,5.03040128,0.00000000,0.0000,Flat
2023-07-29,0,29303.00,5.03734299,0.00000000,0.0000,Flat
2023-07-30,0,29348.50,5.04573577,0.00000000,0.0000,Flat
2023-07-31,0,29265.50,5.00654357,0.00000000,0.0000,Flat
2023-08-01,-84600,29215.00,5.01866220,2.89577272,-0.5770,Short
2023-08-02,0,29697.50,5.06371959,0.00000000,0.0000,Flat
2023-08-03,0,29167.00,5.06438439,0.00000000,0.0000,Flat
2023-08-04,0,29177.50,5.07158339,0.00000000,0.0000,Flat
2023-08-05,0,29074.50,5.07394179,0.00000000,0.0000,Flat
2023-08-06,0,29057.50,5.09820459,0.00000000,0.0000,Flat
2023-08-07,-167600,29061.00,5.09876249,5.76717938,-1.1311,Short
2023-08-08,-340800,29185.50,5.11603101,11.67703140,-2.2824,Short
2023-08-09,0,29759.00,5.15045638,0.00000000,0.0000,Flat
2023-08-10,-139200,29553.50,4.90298151,4.71010202,-0.9607,Short
2023-08-11,-104400,29429.50,4.92980448,3.54746088,-0.7196,Short
2023-08-12,-139200,29390.00,4.94371545,4.73630487,-0.9580,Short
2023-08-13,-139200,29404.50,4.95383010,4.73396929,-0.9556,Short
2023-08-14,-139200,29273.50,4.95695065,4.75515398,-0.9593,Short
2023-08-15,139200,29398.00,4.94374875,4.73501599,0.9578,Long
2023-08-16,-278400,29160.50,4.75489691,9.54716140,-2.0079,Short
2023-08-17,-278400,28685.00,4.81725854,9.70542095,-2.0147,Short
2023-08-18,-139200,26590.00,5.04517352,5.23505077,-1.0376,Short
2023-08-19,-104400,26033.00,6.11272066,4.01029463,-0.6561,Short
2023-08-20,-69600,26087.00,6.07407322,2.66799555,-0.4392,Short
2023-08-21,-104400,26178.50,6.04961363,3.98800542,-0.6592,Short
2023-08-22,-104400,26119.00,6.04781708,3.99709024,-0.6609,Short
2023-08-23,-68700,26031.50,6.04783977,2.63911031,-0.4364,Short
2023-08-24,-33000,26414.50,6.06350254,1.24931382,-0.2060,Short
2023-08-25,-33000,26151.50,6.02198962,1.26187790,-0.2095,Short
2023-08-26,-48700,26037.00,6.02213189,1.87041518,-0.3106,Short
2023-08-27,-95800,25998.00,6.02100328,3.68489884,-0.6120,Short
2023-08-28,-111500,26080.00,6.02158389,4.27530675,-0.7100,Short
2023-08-29,-48900,26091.50,6.02334973,1.87417358,-0.3112,Short
2023-08-30,-480000,27712.00,5.97126634,17.32101617,-2.9007,Short
2023-08-31,-176800,27290.50,5.97286184,6.47844488,-1.0846,Short
2023-09-01,-134600,25918.00,6.07106437,5.19330195,-0.8554,Short
2023-09-02,-114600,25791.00,6.34378077,4.44341049,-0.7004,Short
2023-09-03,-114600,25858.50,6.44948620,4.43181159,-0.6872,Short
2023-09-04,-114600,25970.00,6.45065969,4.41278398,-0.6841,Short
2023-09-05,-194800,25795.50,6.45157098,7.55170475,-1.1705,Short
2023-09-06,-194800,25770.50,6.48310603,7.55903067,-1.1660,Short
2023-09-07,-194800,25738.50,6.48838713,7.56842862,-1.1665,Short
2023-09-08,-338300,26238.00,6.51460324,12.89351323,-1.9792,Short
2023-09-09,-278300,25889.50,6.43697633,10.74953166,-1.6700,Short
2023-09-10,-278300,25885.00,6.44455392,10.75140042,-1.6683,Short
2023-09-11,-261600,25824.00,6.43708627,10.13011152,-1.5737,Short
2023-09-12,-228200,25148.50,6.57834818,9.07409985,-1.3794,Short
2023-09-13,-311700,25824.50,6.93776737,12.06993359,-1.7397,Short
2023-09-14,-331800,26214.50,6.91496510,12.65711724,-1.8304,Short
2023-09-15,-115100,26519.00,6.70584607,4.34028432,-0.6472,Short
2023-09-16,-128500,26590.50,6.47305979,4.83255298,-0.7466,Short
2023-09-17,-161900,26552.00,6.39591492,6.09746912,-0.9533,Short
2023-09-18,-779900,26523.00,6.36556392,29.40466765,-4.6193,Short
2023-09-19,-165500,26759.00,6.10170889,6.18483501,-1.0136,Short
2023-09-20,-177500,27190.00,6.12135589,6.52813534,-1.0665,Short
2023-09-21,-177500,27109.00,6.19081518,6.54764100,-1.0576,Short
2023-09-22,-177500,26556.50,6.43024853,6.68386271,-1.0394,Short
2023-09-23,-177500,26572.00,6.60131120,6.67996387,-1.0119,Short
2023-09-24,-151500,26573.50,6.59913568,5.70116846,-0.8639,Short
2023-09-25,-118100,26233.00,6.60498014,4.50196318,-0.6816,Short
2023-09-26,-118100,26284.00,6.74673644,4.49322782,-0.6660,Short
2023-09-27,-128100,26199.50,6.74985564,4.88940629,-0.7244,Short
2023-09-28,-133100,26340.00,6.70184651,5.05315110,-0.7540,Short
2023-09-29,-23100,27010.50,6.71105216,0.85522297,-0.1274,Short
2023-09-30,-23100,26901.00,6.43229273,0.85870414,-0.1335,Short
2023-10-01,-23100,26961.50,6.43638840,0.85677726,-0.1331,Short
2023-10-02,-51300,27980.50,6.24468436,1.83341970,-0.2936,Short
2023-10-03,-117000,27491.00,6.02833585,4.25593831,-0.7060,Short
2023-10-04,-117000,27416.00,6.11887015,4.26758097,-0.6974,Short
2023-10-05,-117000,27767.00,6.15232505,4.21363489,-0.6849,Short
2023-10-06,-117000,27400.00,6.16191245,4.27007299,-0.6930,Short
2023-10-07,-197000,27937.00,6.19256855,7.05158034,-1.1387,Short
2023-10-08,-197000,27957.50,6.20247434,7.04640973,-1.1361,Short
2023-10-09,-152000,27920.50,6.40384070,5.44402858,-0.8501,Short
2023-10-10,-177000,27585.00,6.86335858,6.41653072,-0.9349,Short
2023-10-11,-152000,27375.00,7.30519546,5.55251142,-0.7601,Short
2023-10-12,-167000,26860.50,7.44830380,6.21730794,-0.8347,Short
2023-10-13,-197000,26742.00,7.59765725,7.36668910,-0.9696,Short
2023-10-14,-222000,26848.50,7.85970714,8.26861836,-1.0520,Short
2023-10-15,-222000,26844.00,7.86870858,8.27000447,-1.0510,Short
2023-10-16,-267000,27140.50,7.83513906,9.83769643,-1.2556,Short
2023-10-17,-490000,28497.00,7.40600521,17.19479243,-2.3217,Short
2023-10-18,790400,28403.00,6.66811997,27.82804633,4.1733,Long
2023-10-19,746700,28316.00,6.70963282,26.37025004,3.9302,Long
2023-10-20,671900,28715.00,6.70326470,23.39892042,3.4907,Long
2023-10-21,971900,29668.50,8.03546951,32.75864975,4.0768,Long
2023-10-22,891900,29908.00,7.98905353,29.82145245,3.7328,Long
2023-10-23,891900,29983.00,8.09205173,29.74685655,3.6761,Long
2023-10-24,15101900,33122.00,8.90849422,455.94770847,51.1812,Long
2023-10-25,15091900,33939.50,12.19150868,444.67066398,36.4738,Long
2023-10-26,15041900,34527.00,12.18655323,435.65615316,35.7489,Long
2023-10-27,14921900,34159.50,12.13048590,436.83016438,36.0109,Long
2023-10-28,15101900,33923.00,12.06989231,445.18173511,36.8837,Long
2023-10-29,15061900,34109.50,12.06243847,441.57492781,36.6074,Long
2023-10-30,15061900,34545.00,12.03193357,436.00810537,36.2376,Long
2023-10-31,15071900,34505.00,12.06695549,436.80336183,36.1983,Long
2023-11-01,15151900,34682.00,12.10776617,436.88080272,36.0827,Long
2023-11-02,15111900,35472.00,12.09989211,426.02334235,35.2089,Long
2023-11-03,15191900,34963.50,12.80066042,434.50741488,33.9441,Long
2023-11-04,15371900,34723.00,12.77175818,442.70080350,34.6625,Long
2023-11-05,15351900,35097.50,12.70560462,437.40722274,34.4263,Long
2023-11-06,15281900,35057.50,12.69630504,435.90957712,34.3336,Long
2023-11-07,15180200,35068.50,12.65259456,432.87280608,34.2122,Long
2023-11-08,15270200,35435.00,12.64506449,430.93551573,34.0793,Long
2023-11-09,15260200,35649.50,12.66773389,428.06210466,33.7915,Long
2023-11-10,15000200,36721.00,13.41057464,408.49105417,30.4604,Long
2023-11-11,14940200,37341.00,13.93963813,400.10176482,28.7024,Long
2023-11-12,15090200,37169.50,13.95824954,405.98340037,29.0856,Long
2023-11-13,15090200,37109.50,13.97881162,406.63980921,29.0897,Long
2023-11-14,15090200,36473.00,13.96230555,413.73618841,29.6324,Long
2023-11-15,15270200,35565.50,13.91404812,429.35428997,30.8576,Long
2023-11-16,14990200,37906.50,13.81665893,395.45196734,28.6214,Long
2023-11-17,14486100,36164.50,14.01253469,400.56132395,28.5859,Long
2023-11-18,14420000,36615.50,13.69823044,393.82228838,28.7499,Long
2023-11-19,14420000,36581.50,13.70215173,394.18831923,28.7684,Long
2023-11-20,14420000,37390.50,13.68397604,385.65945895,28.1833,Long
2023-11-21,14420000,37471.50,13.69858892,384.82580094,28.0924,Long
2023-11-22,14450000,35707.50,13.71103198,404.67688861,29.5147,Long
2023-11-23,14470000,37420.00,13.93797041,386.69160877,27.7438,Long
2023-11-24,14370000,37273.00,13.88354459,385.53376439,27.7691,Long
2023-11-25,14411800,37735.50,13.90866632,381.91623273,27.4589,Long
2023-11-26,14380000,37795.00,13.87498914,380.47360762,27.4215,Long
2023-11-27,14380000,37443.00,13.85710047,384.05042331,27.7151,Long
2023-11-28,14395000,37238.00,13.85595125,386.56748483,27.8990,Long
2023-11-29,14395000,37817.00,13.85998956,380.64891451,27.4639,Long
2023-11-30,14259300,37854.50,13.86251734,376.68705174,27.1731,Long
2023-12-01,14019300,37707.00,13.88495590,371.79568780,26.7769,Long
2023-12-02,14380000,38724.00,13.74703396,371.34593534,27.0128,Long
2023-12-03,14325000,39505.00,13.69076142,362.61232755,26.4859,Long
2023-12-04,14200000,40024.00,13.69064108,354.78712772,25.9146,Long
2023-12-05,14014000,42010.00,13.72300097,333.58724113,24.3086,Long
2023-12-06,13919000,44116.00,13.58471610,315.50911234,23.2253,Long
2023-12-07,13939000,43749.50,13.43257487,318.60935554,23.7192,Long
2023-12-08,14021000,43286.50,13.35986464,323.91161217,24.2451,Long
2023-12-09,14011000,44168.50,13.28917249,317.21702118,23.8703,Long
2023-12-10,14001000,43736.50,13.27060619,320.12163753,24.1226,Long
2023-12-11,14027000,43809.50,13.27101386,320.18169575,24.1264,Long
2023-12-12,14382000,41236.50,13.43740978,348.76868793,25.9551,Long
2023-12-13,14380000,41476.50,13.49424173,346.70234952,25.6926,Long
2023-12-14,14290000,42875.00,13.50129986,333.29446064,24.6861,Long
2023-12-15,14240000,43037.00,13.52640511,330.87808165,24.4616,Long
2023-12-16,14152000,41961.00,13.56051421,337.26555611,24.8711,Long
2023-12-17,14074000,42277.50,13.63527805,332.89574833,24.4143,Long
2023-12-18,13978000,41350.00,13.67999334,338.04111245,24.7106,Long
2023-12-19,14114000,42645.50,13.88437195,330.96106271,23.8369,Long
2023-12-20,13982000,42273.00,13.79290489,330.75485535,23.9801,Long
2023-12-21,13942000,43699.50,13.79453467,319.04255197,23.1282,Long
2023-12-22,14107900,43900.50,13.55604667,321.36080455,23.7061,Long
2023-12-23,13909500,44007.00,13.32664430,316.07471539,23.7175,Long
2023-12-24,14109500,43735.50,13.18423306,322.60977924,24.4694,Long
2023-12-25,13799500,43032.00,13.13953886,320.67995910,24.4057,Long
2023-12-26,13799500,43628.50,13.36347665,316.29554076,23.6687,Long
2023-12-27,13839500,42533.00,13.51191991,325.38264406,24.0812,Long
2023-12-28,13859500,43475.00,13.68075051,318.79240943,23.3023,Long
2023-12-29,13799500,42610.00,13.66259450,323.85590237,23.7038,Long
2023-12-30,13767500,42080.00,13.66928246,327.17442966,23.9350,Long
2023-12-31,13847500,42187.00,13.79028411,328.24092730,23.8023,Long
2024-01-01,13847500,42312.00,13.77939241,327.27122329,23.7508,Long
2024-01-02,13797500,44257.50,13.78640077,311.75506976,22.6132,Long
2024-01-03,13657500,44974.00,13.79749805,303.67545693,22.0095,Long
2024-01-04,13757500,42853.00,13.81803503,321.03936714,23.2334,Long
2024-01-05,13679500,44164.50,14.29556471,309.73972308,21.6668,Long
2024-01-06,13629500,44167.50,14.29896143,308.58663044,21.5811,Long
2024-01-07,13629500,43972.00,14.30098962,309.95861002,21.6739,Long
2024-01-08,13649500,43926.50,14.29757076,310.73497775,21.7334,Long
2024-01-09,13669500,46986.50,14.26866576,290.92398881,20.3890,Long
2024-01-10,13551800,46106.00,13.99497533,293.92703770,21.0023,Long
2024-01-11,13983800,46647.00,13.73574690,299.77919266,21.8247,Long
2024-01-12,13747800,46325.50,13.14065804,296.76528046,22.5837,Long
2024-01-13,13887800,42712.00,12.99272040,325.14984079,25.0255,Long
2024-01-14,13967800,42824.50,14.09930110,326.16376140,23.1333,Long
2024-01-15,13947800,41690.50,14.04923153,334.55583406,23.8131,Long
2024-01-16,13851800,42467.50,14.10584323,326.17413316,23.1233,Long
2024-01-17,13851800,43108.50,14.05073894,321.32410082,22.8688,Long
2024-01-18,13731800,42726.50,14.05634379,321.38836553,22.8643,Long
2024-01-19,13791800,41256.00,14.05756890,334.29804150,23.7806,Long
2024-01-20,13843900,41606.00,14.63770888,332.73806663,22.7316,Long
2024-01-21,13843900,41651.00,14.74299642,332.37857434,22.5448,Long
2024-01-22,13843900,41550.00,14.74851188,333.18652226,22.5912,Long
2024-01-23,14053900,39502.50,14.72829141,355.77241947,24.1557,Long
2024-01-24,14193900,39864.00,15.11785932,356.05809753,23.5522,Long
2024-01-25,14193900,40056.00,15.14726944,354.35140803,23.3937,Long
2024-01-26,14163900,39919.00,15.15471793,354.81600240,23.4129,Long
2024-01-27,14035500,41795.00,15.16470989,335.81768154,22.1447,Long
2024-01-28,14025500,42102.50,15.17500252,333.12748649,21.9524,Long
2024-01-29,13859500,42015.00,15.17473640,329.87028442,21.7381,Long
2024-01-30,13731500,43296.00,15.17838751,317.15400961,20.8951,Long
2024-01-31,13671500,42916.50,15.18601288,318.56046043,20.9772,Long
2024-02-01,13621500,42527.00,15.23528876,320.30239612,21.0237,Long
2024-02-02,13541500,43050.00,15.27184984,314.55284553,20.5969,Long
2024-02-03,13531500,43156.50,15.27322731,313.54488895,20.5291,Long
2024-02-04,13331500,42975.50,15.28073512,310.21163221,20.3008,Long
2024-02-05,13301500,42540.50,15.28413160,312.67850636,20.4577,Long
2024-02-06,13169500,42652.00,15.28310491,308.76629466,20.2031,Long
2024-02-07,13169500,43076.00,15.29019511,305.72708701,19.9950,Long
2024-02-08,13167500,44325.00,15.30118554,297.06711788,19.4146,Long
2024-02-09,13438000,45292.50,14.72837415,296.69371309,20.1444,Long
2024-02-10,13318000,47154.00,14.73984816,282.43627264,19.1614,Long
2024-02-11,13198000,47765.00,14.62431135,276.31110646,18.8940,Long
2024-02-12,13158000,48329.50,14.63394029,272.25607548,18.6044,Long
2024-02-13,13318000,49973.00,14.64469452,266.50391211,18.1980,Long
2024-02-14,13636300,49740.00,12.44832638,274.15158826,22.0232,Long
2024-02-15,13496300,51856.00,12.47025151,260.26496452,20.8709,Long
2024-02-16,13446300,51971.00,12.49058190,258.72698236,20.7138,Long
2024-02-17,13446300,52167.00,12.51841440,257.75490252,20.5901,Long
2024-02-18,13446300,51695.50,12.54711554,260.10581192,20.7303,Long
2024-02-19,13596300,52175.00,12.56359128,260.59032103,20.7417,Long
2024-02-20,13036300,51798.00,10.85214238,251.67574038,23.1913,Long
2024-02-21,12370600,52312.00,10.88919615,236.47729011,21.7167,Long
2024-02-22,12390600,51898.00,10.43496036,238.74908474,22.8797,Long
2024-02-23,13045500,51289.00,10.37315539,254.35278520,24.5203,Long
2024-02-24,12647100,50729.00,10.12106580,249.30710245,24.6325,Long
2024-02-25,13458700,51596.50,10.22023353,260.84521237,25.5224,Long
2024-02-26,13689000,51746.50,9.85969040,264.53963070,26.8304,Long
2024-02-27,14380000,54557.50,9.87236473,263.57512716,26.6983,Long
2024-02-28,14198400,57112.00,8.60114198,248.60624737,28.9039,Long
2024-02-29,13707600,62532.00,8.57276328,219.20936481,25.5704,Long
2024-03-01,13618400,61207.50,8.92661440,222.49560920,24.9250,Long
2024-03-02,13798400,62430.50,8.96340362,221.02017443,24.6581,Long
2024-03-03,13556800,62075.50,8.88798424,218.39211927,24.5716,Long
2024-03-04,13736800,63197.00,8.79379705,217.36474833,24.7180,Long
2024-03-05,13556800,68331.00,8.72743762,198.39896972,22.7328,Long
2024-03-06,14620000,63774.50,8.56446788,229.24523124,26.7670,Long
2024-03-07,14380000,66093.00,8.66586063,217.57220886,25.1068,Long
2024-03-08,13780000,66961.50,8.58448003,205.78989419,23.9723,Long
2024-03-09,13680000,68260.00,8.52572739,200.41019631,23.5065,Long
2024-03-10,13680000,68476.50,8.80260286,199.77656568,22.6952,Long
2024-03-11,13440000,69028.00,8.83324717,194.70359854,22.0421,Long
2024-03-12,12637600,72181.00,8.90859227,175.08208531,19.6532,Long
2024-03-13,12907600,71500.00,8.95611846,180.52587413,20.1567,Long
2024-03-14,12787600,73134.50,9.05149768,174.85044678,19.3173,Long
2024-03-15,13147600,71324.50,9.05872511,184.33497606,20.3489,Long
2024-03-16,13507600,69506.50,10.06143685,194.33578155,19.3149,Long
2024-03-17,13687600,65273.50,10.06382716,209.69612477,20.8366,Long
2024-03-18,13387600,68362.50,10.45396437,195.83251051,18.7328,Long
2024-03-19,12997600,67621.00,10.45509620,192.21247837,18.3846,Long
2024-03-20,14227600,61929.50,11.53052581,229.73865444,19.9244,Long
2024-03-21,14167600,67898.50,11.54921653,208.65851234,18.0669,Long
2024-03-22,14227600,65502.50,11.77612043,217.20697683,18.4447,Long
2024-03-23,14857600,63859.50,11.85730197,232.66076308,19.6217,Long
2024-03-24,14857600,64021.00,12.06394203,232.07385077,19.2370,Long
2024-03-25,14677600,67263.00,12.18542808,218.21209283,17.9076,Long
2024-03-26,14257600,69952.00,12.34079752,203.81976212,16.5159,Long
2024-03-27,14197600,70037.00,12.45696504,202.71570741,16.2733,Long
2024-03-28,13687600,69475.00,12.48032258,197.01475351,15.7860,Long
2024-03-29,13777600,70812.00,12.72934002,194.56589279,15.2848,Long
2024-03-30,13557600,69940.50,12.67573058,193.84476805,15.2926,Long
2024-03-31,13757600,69651.50,12.55651886,197.52051284,15.7305,Long
2024-04-01,13957600,71415.00,12.54615535,195.44353427,15.5780,Long
2024-04-02,13557600,69715.00,12.53996410,194.47177795,15.5082,Long
2024-04-03,13917600,65459.50,13.17995956,212.61390631,16.1316,Long
2024-04-04,14157600,65943.50,13.16593727,214.69288103,16.3067,Long
2024-04-05,13907600,68492.50,13.16452603,203.05288900,15.4242,Long
2024-04-06,13907600,67826.00,13.08054269,205.04821160,15.6758,Long
2024-04-07,14057600,68907.50,13.07525956,204.00682074,15.6025,Long
2024-04-08,13937600,69335.50,13.04709110,201.01679515,15.4070,Long
2024-04-09,13877600,71629.00,13.06126735,193.74275782,14.8334,Long
2024-04-10,13837600,69100.50,13.09120993,200.25325432,15.2968,Long
2024-04-11,13717600,70616.00,12.98135329,194.25625920,14.9643,Long
2024-04-12,13957600,69990.50,12.87868486,199.42135004,15.4846,Long
2024-04-13,13987600,67104.00,12.90477789,208.44659037,16.1527,Long
2024-04-14,14373600,63955.00,13.60324686,224.74552420,16.5215,Long
2024-04-15,14403600,65691.00,13.59987419,219.26291273,16.1224,Long
2024-04-16,14403600,63414.50,13.60954890,227.13417278,16.6893,Long
2024-04-17,14423600,63809.50,13.61398658,226.04157688,16.6036,Long
2024-04-18,14517600,61232.00,13.61287794,237.09171675,17.4167,Long
2024-04-19,14380000,63434.50,13.60473449,226.69052330,16.6626,Long
2024-04-20,14370000,63804.50,13.60437243,225.21922435,16.5549,Long
2024-04-21,14330000,64933.00,13.60829234,220.68901791,16.2172,Long
2024-04-22,13640000,64923.00,13.59975394,210.09503566,15.4484,Long
2024-04-23,13480000,66812.00,13.60192879,201.76016284,14.8332,Long
2024-04-24,13120000,66384.00,13.60208661,197.63798506,14.5300,Long
2024-04-25,13160000,64240.50,13.62494534,204.85519260,15.0353,Long
2024-04-26,13220000,64456.00,13.70595271,205.10115428,14.9644,Long
2024-04-27,13190000,63716.50,13.71034919,207.01074290,15.0989,Long
2024-04-28,13250000,63390.00,13.74202783,209.02350528,15.2105,Long
2024-04-29,13250000,63072.50,13.74734764,210.07570653,15.2812,Long
2024-04-30,13038800,63820.50,13.79176135,204.30425960,14.8135,Long
2024-05-01,13429400,60602.00,14.22951753,221.59994720,15.5733,Long
2024-05-02,13849800,58230.50,15.53830512,237.84442861,15.3070,Long
2024-05-03,13679800,59029.00,15.54417034,231.74710735,14.9089,Long
2024-05-04,12859800,62889.50,15.53377432,204.48246528,13.1637,Long
2024-05-05,12619800,63886.50,15.56638443,197.53469043,12.6898,Long
2024-05-06,12399800,63989.00,15.57017685,193.78018097,12.4456,Long
2024-05-07,12189800,63142.50,15.60126580,193.05222315,12.3741,Long
2024-05-08,12219800,62300.00,15.59852961,196.14446228,12.5745,Long
2024-05-09,12369800,61160.00,15.61823066,202.25310661,12.9498,Long
2024-05-10,12459800,63033.50,15.65104224,197.66949321,12.6298,Long
2024-05-11,12499800,60757.50,15.69244723,205.73262560,13.1103,Long
2024-05-12,12589800,60796.00,15.72256179,207.08270281,13.1711,Long
2024-05-13,12639800,61426.00,15.74767268,205.77279979,13.0669,Long
2024-05-14,12159800,62892.00,15.75346606,193.34414552,12.2731,Long
2024-05-15,12179800,61529.00,15.76913321,197.95218515,12.5531,Long
2024-05-16,12199800,66203.00,15.53695230,184.27865807,11.8607,Long
2024-05-17,12049800,65217.00,15.53946134,184.76470859,11.8900,Long
2024-05-18,12699800,67015.50,14.93822214,189.50541293,12.6859,Long
2024-05-19,12799800,66907.50,14.83267182,191.30590741,12.8976,Long
2024-05-20,12949800,66230.50,14.67782883,195.52623036,13.3212,Long
2024-05-21,13589800,71466.50,13.69845645,190.15622704,13.8816,Long
2024-05-22,13549800,70147.50,13.70108783,193.16155244,14.0983,Long
2024-05-23,13549800,69154.50,13.70394512,195.93518860,14.2977,Long
2024-05-24,14049800,67957.50,13.24352948,206.74392083,15.6109,Long
2024-05-25,14109800,68544.00,13.03489909,205.85025677,15.7922,Long
2024-05-26,14109800,69283.00,13.03569616,203.65457616,15.6228,Long
2024-05-27,14109800,68476.00,13.03635573,206.05467609,15.8062,Long
2024-05-28,13869800,69404.00,13.00190392,199.84150769,15.3702,Long
2024-05-29,13989800,68357.00,13.04685491,204.65789897,15.6864,Long
2024-05-30,13989800,67559.50,13.04824031,207.07376461,15.8699,Long
2024-05-31,13789800,68343.00,13.01471292,201.77340766,15.5035,Long
2024-06-01,13669800,67486.50,13.04845541,202.55606677,15.5234,Long
2024-06-02,13669800,67710.00,13.05140888,201.88746123,15.4686,Long
2024-06-03,13569800,67720.00,13.05437996,200.38098051,15.3497,Long
2024-06-04,13469800,68821.00,13.05782316,195.72223595,14.9889,Long
2024-06-05,13469800,70576.00,13.06156371,190.85524824,14.6120,Long
2024-06-06,13409800,71116.50,13.00883482,188.56102311,14.4948,Long
2024-06-07,13409800,70786.00,13.01273095,189.44141497,14.5582,Long
2024-06-08,13409800,69299.50,13.01661033,193.50500364,14.8660,Long
2024-06-09,13409800,69295.00,13.02066796,193.51756981,14.8623,Long
2024-06-10,13409800,69629.00,13.02479352,192.58929469,14.7864,Long
2024-06-11,13409800,69497.50,13.03574340,192.95370337,14.8019,Long
2024-06-12,12929800,67282.00,13.03229220,192.17324099,14.7459,Long
2024-06-13,12769800,68201.50,13.03770313,187.23635111,14.3611,Long
2024-06-14,12369800,66709.00,13.03521378,185.42925242,14.2253,Long
2024-06-15,12369800,65951.50,13.03761280,187.55903960,14.3860,Long
2024-06-16,12269800,66146.00,13.06398409,185.49572159,14.1990,Long
2024-06-17,12269800,66618.00,13.07385453,184.18145246,14.0878,Long
2024-06-18,12269800,66452.00,13.09640279,184.64154578,14.0986,Long
2024-06-19,12349800,65122.00,13.15121877,189.64098154,14.4200,Long
2024-06-20,12189800,64943.50,13.15039726,187.69853796,14.2732,Long
2024-06-21,12749800,64830.00,13.51186293,196.66512417,14.5550,Long
2024-06-22,12735900,64091.50,13.53493445,198.71433809,14.6816,Long
2024-06-23,12735900,64232.50,13.53531804,198.27813023,14.6489,Long
2024-06-24,12715900,63126.50,13.55248657,201.43521342,14.8633,Long
2024-06-25,13015900,60221.00,14.26884849,216.13556733,15.1474,Long
2024-06-26,12813700,61760.50,14.27494089,207.47403276,14.5341,Long
2024-06-27,12753700,60811.00,14.29627739,209.72685863,14.6700,Long
2024-06-28,12517100,61622.00,14.30565647,203.12712992,14.1991,Long
2024-06-29,12617100,60297.00,14.85310741,209.24921638,14.0879,Long
2024-06-30,12637100,60878.50,14.88337189,207.57903036,13.9470,Long
2024-07-01,13061500,62688.50,15.48208037,208.35559951,13.4579,Long
2024-07-02,12821500,62843.00,15.48760014,204.02431456,13.1734,Long
2024-07-03,12821500,62009.00,15.49480997,206.76837233,13.3444,Long
2024-07-04,12881500,60107.00,15.61545452,214.30948142,13.7242,Long
2024-07-05,13281500,57026.50,16.29796281,232.90049363,14.2902,Long
2024-07-06,13541500,56610.00,17.20552996,239.20685391,13.9029,Long
2024-07-07,13409000,58201.00,17.36262883,230.39123039,13.2694,Long
2024-07-08,13369000,55854.50,17.35979329,239.35403593,13.7878,Long
2024-07-09,13609000,56711.00,17.79199508,239.97108145,13.4876,Long
2024-07-10,13729000,58018.50,17.92680540,236.63141929,13.1999,Long
2024-07-11,13569000,57712.50,17.92657463,235.11371020,13.1154,Long
2024-07-12,13529000,57322.50,17.93391423,236.01552619,13.1603,Long
2024-07-13,13569000,57879.00,17.98744675,234.43736070,13.0334,Long
2024-07-14,13369000,59213.00,17.99483117,225.77812305,12.5468,Long
2024-07-15,13369000,60782.00,18.02446872,219.94998519,12.2029,Long
2024-07-16,13009000,64745.50,18.05304986,200.92516082,11.1297,Long
2024-07-17,12929000,65072.00,18.05895248,198.68760757,11.0022,Long
2024-07-18,12849000,64075.00,18.06530963,200.53062817,11.1003,Long
2024-07-19,12809000,63967.50,18.07218011,200.24231055,11.0801,Long
2024-07-20,12229000,66667.00,18.07734922,183.43408283,10.1472,Long
2024-07-21,11909000,67174.00,18.08593995,177.28585465,9.8024,Long
2024-07-22,11669000,68196.50,18.14590524,171.10848797,9.4296,Long
2024-07-23,11589000,67533.00,18.13337405,171.60499311,9.4635,Long
2024-07-24,11629000,65926.00,18.13005423,176.39474562,9.7294,Long
2024-07-25,11629000,65345.00,18.14247889,177.96311883,9.8092,Long
2024-07-26,11669000,65767.50,18.15129970,177.42806097,9.7750,Long
2024-07-27,11789000,67900.00,18.06804556,173.62297496,9.6094,Long
2024-07-28,11229000,67877.00,17.96116014,165.43158949,9.2105,Long
2024-07-29,11329000,68230.00,17.90538119,166.04133079,9.2733,Long
2024-07-30,13049000,66742.50,16.23730320,195.51260441,12.0410,Long
2024-07-31,13609000,66176.50,16.12529415,205.64701971,12.7531,Long
2024-08-01,13609000,64600.00,16.12863972,210.66563467,13.0616,Long
2024-08-02,13809000,65287.60,16.18721256,211.51030211,13.0665,Long
