Timestamp,Symbol,Open,High,Low,Close,Volume,Trades
2017-09-28T00:00:00Z,XBTUSD,3874.00,4220.00,3866.50,4202.50,308069192,153862
2017-09-29T00:00:00Z,XBTUSD,4202.50,4276.70,4125.00,4187.90,310866631,153934
2017-09-30T00:00:00Z,XBTUSD,4187.90,4240.00,4031.10,4164.80,394154232,171952
2017-10-01T00:00:00Z,XBTUSD,4164.80,4355.70,4155.00,4327.30,281256398,124625
2017-10-02T00:00:00Z,XBTUSD,4327.30,4384.10,4251.10,4382.80,260400287,112866
2017-10-03T00:00:00Z,XBTUSD,4382.80,4458.80,4355.50,4388.00,322064731,134363
2017-10-04T00:00:00Z,XBTUSD,4388.00,4435.00,4224.10,4318.30,349047436,141266
2017-10-05T00:00:00Z,XBTUSD,4318.30,4339.00,4162.00,4213.30,251445083,100175
2017-10-06T00:00:00Z,XBTUSD,4213.30,4377.50,4134.80,4311.40,319137500,124725
2017-10-07T00:00:00Z,XBTUSD,4311.40,4430.00,4291.70,4372.10,252070113,102006
2017-10-08T00:00:00Z,XBTUSD,4372.10,4484.00,4307.00,4445.30,175049890,74697
2017-10-09T00:00:00Z,XBTUSD,4445.30,4619.60,4429.50,4591.00,297011953,121526
2017-10-10T00:00:00Z,XBTUSD,4591.00,4914.50,4546.40,4798.80,576352442,186760
2017-10-11T00:00:00Z,XBTUSD,4798.80,4943.70,4698.60,4771.70,525518662,204440
2017-10-12T00:00:00Z,XBTUSD,4771.70,4887.00,4706.00,4822.00,368758715,142663
2017-10-13T00:00:00Z,XBTUSD,4822.00,5467.50,4800.60,5463.60,883212184,253993
2017-10-14T00:00:00Z,XBTUSD,5463.60,5980.00,5394.90,5667.30,1336720748,342146
2017-10-15T00:00:00Z,XBTUSD,5667.30,5890.00,5588.70,5872.10,590927424,178045
2017-10-16T00:00:00Z,XBTUSD,5872.10,5904.60,5405.00,5711.10,782169799,206921
2017-10-17T00:00:00Z,XBTUSD,5711.10,5876.20,5531.10,5795.00,512256122,160703
2017-10-18T00:00:00Z,XBTUSD,5795.00,5819.90,5510.00,5600.00,568041073,173019
2017-10-19T00:00:00Z,XBTUSD,5600.00,5647.90,5100.00,5590.80,1067907994,282521
2017-10-20T00:00:00Z,XBTUSD,5590.80,5757.90,5527.00,5700.80,655240545,188533
2017-10-21T00:00:00Z,XBTUSD,5700.80,6168.90,5602.00,6017.50,912558192,211203
2017-10-22T00:00:00Z,XBTUSD,6017.50,6220.00,5875.00,6018.70,854248299,208129
2017-10-23T00:00:00Z,XBTUSD,6018.70,6080.20,5720.00,5986.00,847520369,219167
2017-10-24T00:00:00Z,XBTUSD,5986.00,6095.20,5638.70,5853.90,1013064819,245175
2017-10-25T00:00:00Z,XBTUSD,5853.90,5853.90,5454.00,5517.40,950744064,248647
2017-10-26T00:00:00Z,XBTUSD,5517.40,5758.90,5366.00,5732.00,710909859,204143
2017-10-27T00:00:00Z,XBTUSD,5732.00,6008.00,5669.60,5888.40,773138211,204420
2017-10-28T00:00:00Z,XBTUSD,5888.40,6013.00,5678.00,5769.30,632848491,184420
2017-10-29T00:00:00Z,XBTUSD,5769.30,5878.00,5652.70,5727.10,444659626,135476
2017-10-30T00:00:00Z,XBTUSD,5727.10,6366.00,5687.50,6159.30,756109936,195157
2017-10-31T00:00:00Z,XBTUSD,6159.30,6221.80,6010.80,6134.90,579186740,179420
2017-11-01T00:00:00Z,XBTUSD,6134.90,6489.00,6088.40,6440.10,757390412,201365
2017-11-02T00:00:00Z,XBTUSD,6440.10,6750.00,6360.00,6749.50,1002702139,234541
2017-11-03T00:00:00Z,XBTUSD,6749.50,7437.70,6700.30,7025.80,1947637864,362958
2017-11-04T00:00:00Z,XBTUSD,7025.80,7495.00,6920.00,7146.50,1321777619,309135
2017-11-05T00:00:00Z,XBTUSD,7146.50,7596.10,6983.60,7393.90,1077283262,253281
2017-11-06T00:00:00Z,XBTUSD,7393.90,7621.70,7280.50,7378.30,1029792323,241753
2017-11-07T00:00:00Z,XBTUSD,7378.30,7436.00,6900.00,6960.00,1477643661,306169
2017-11-08T00:00:00Z,XBTUSD,6960.00,7215.50,6957.00,7121.30,1060689403,245170
2017-11-09T00:00:00Z,XBTUSD,7121.30,7950.00,7013.00,7465.00,1939100851,337703
2017-11-10T00:00:00Z,XBTUSD,7465.00,7490.20,7030.00,7150.50,1021866714,241644
2017-11-11T00:00:00Z,XBTUSD,7150.50,7362.50,6431.00,6564.00,1784422368,364520
2017-11-12T00:00:00Z,XBTUSD,6564.00,6818.00,6220.50,6345.50,1335894178,314041
2017-11-13T00:00:00Z,XBTUSD,6345.50,6480.00,5464.00,5846.50,2217483525,524109
2017-11-14T00:00:00Z,XBTUSD,5846.50,6720.00,5800.50,6558.00,1439111574,434418
2017-11-15T00:00:00Z,XBTUSD,6558.00,6777.00,6410.00,6632.50,783289296,345771
2017-11-16T00:00:00Z,XBTUSD,6632.50,7367.00,6624.50,7310.50,1271137892,407274
2017-11-17T00:00:00Z,XBTUSD,7310.50,8061.00,7131.00,7867.00,1352874206,425297
2017-11-18T00:00:00Z,XBTUSD,7867.00,8059.00,7550.00,7674.00,1575977218,428281
2017-11-19T00:00:00Z,XBTUSD,7674.00,7893.50,7425.00,7805.50,857056815,238660
2017-11-20T00:00:00Z,XBTUSD,7805.50,8152.50,7680.00,8062.00,800402418,228212
2017-11-21T00:00:00Z,XBTUSD,8062.00,8305.00,7929.50,8243.00,863222728,235069
2017-11-22T00:00:00Z,XBTUSD,8243.00,8393.50,7407.50,8098.50,1670787515,370163
2017-11-23T00:00:00Z,XBTUSD,8098.50,8319.00,8050.50,8219.00,853748162,224421
2017-11-24T00:00:00Z,XBTUSD,8219.00,8275.50,7975.50,7988.50,682535318,175673
2017-11-25T00:00:00Z,XBTUSD,7988.50,8386.50,7832.00,8207.50,976560999,243383
2017-11-26T00:00:00Z,XBTUSD,8207.50,8787.00,8140.00,8760.00,900440645,223213
2017-11-27T00:00:00Z,XBTUSD,8760.00,9586.00,8734.50,9339.00,1807968585,363164
2017-11-28T00:00:00Z,XBTUSD,9339.00,9796.00,9339.00,9751.50,1572797374,340980
2017-11-29T00:00:00Z,XBTUSD,9751.50,9992.50,9607.50,9938.00,1236953894,294228
2017-11-30T00:00:00Z,XBTUSD,9938.00,11489.00,8830.00,9869.50,3490469446,587902
2017-12-01T00:00:00Z,XBTUSD,9869.50,10750.50,8938.50,9960.00,2291590521,511866
2017-12-02T00:00:00Z,XBTUSD,9960.00,10988.00,9347.50,10879.50,1948017516,456562
2017-12-03T00:00:00Z,XBTUSD,10879.50,11262.50,10676.50,10910.50,1389465247,351234
2017-12-04T00:00:00Z,XBTUSD,10910.50,11896.00,10402.00,11210.00,1662517142,348561
2017-12-05T00:00:00Z,XBTUSD,11210.00,11685.50,10856.00,11682.00,1539285527,347948
2017-12-06T00:00:00Z,XBTUSD,11682.00,11961.00,11451.00,11726.00,1165153246,297778
2017-12-07T00:00:00Z,XBTUSD,11726.00,13890.50,11724.00,13682.00,2181553335,406805
2017-12-08T00:00:00Z,XBTUSD,13682.00,17750.00,13323.50,17427.00,3745748309,613096
2017-12-09T00:00:00Z,XBTUSD,17427.00,17719.50,13889.50,16272.00,2976200225,536110
2017-12-10T00:00:00Z,XBTUSD,16272.00,16600.00,13225.00,14984.50,1858006738,410426
2017-12-11T00:00:00Z,XBTUSD,14984.50,16149.00,13218.00,15143.00,2334949262,460574
2017-12-12T00:00:00Z,XBTUSD,15143.00,17742.50,15102.00,17009.00,1661016866,349276
2017-12-13T00:00:00Z,XBTUSD,17009.00,18067.00,16200.00,17236.00,1618633765,322120
2017-12-14T00:00:00Z,XBTUSD,17236.00,17561.00,15855.00,16436.50,1740697543,315119
2017-12-15T00:00:00Z,XBTUSD,16436.50,17145.00,16103.00,16651.00,1046084323,250725
2017-12-16T00:00:00Z,XBTUSD,16651.00,18296.50,16615.50,17700.00,1508093617,307793
2017-12-17T00:00:00Z,XBTUSD,17700.00,19840.00,17476.50,19547.50,1425811474,297229
2017-12-18T00:00:00Z,XBTUSD,19547.50,20093.00,18737.50,19287.50,1816963445,341945
2017-12-19T00:00:00Z,XBTUSD,19287.50,19384.00,18032.50,19127.00,1806717297,351881
2017-12-20T00:00:00Z,XBTUSD,19127.00,19346.00,16804.50,17663.00,1864278438,321744
2017-12-21T00:00:00Z,XBTUSD,17663.00,17943.50,15080.00,16463.00,2464171914,484413
2017-12-22T00:00:00Z,XBTUSD,16463.00,17468.50,15050.00,15775.00,1653592333,373101
2017-12-23T00:00:00Z,XBTUSD,15775.00,15905.00,10900.00,13763.50,3487515797,578359
2017-12-24T00:00:00Z,XBTUSD,13763.50,15928.00,13462.00,14719.50,1477899382,357437
2017-12-25T00:00:00Z,XBTUSD,14719.50,14788.50,12521.50,14227.50,1662515600,393140
2017-12-26T00:00:00Z,XBTUSD,14227.50,14710.50,13232.00,13989.50,996248193,274573
2017-12-27T00:00:00Z,XBTUSD,13989.50,16384.50,13900.00,15833.50,1375059652,290362
2017-12-28T00:00:00Z,XBTUSD,15833.50,16700.00,14497.50,15380.50,1281235547,316287
2017-12-29T00:00:00Z,XBTUSD,15380.50,15535.50,13450.50,14480.00,1326750967,384088
2017-12-30T00:00:00Z,XBTUSD,14480.00,15175.00,13905.00,14539.50,876425910,280185
2017-12-31T00:00:00Z,XBTUSD,14539.50,14601.50,11973.00,12673.50,1516089382,342937
2018-01-01T00:00:00Z,XBTUSD,12673.50,14350.00,12468.50,13873.00,814405650,255579
2018-01-02T00:00:00Z,XBTUSD,13873.00,14011.50,12772.00,13477.00,638958746,232934
2018-01-03T00:00:00Z,XBTUSD,13477.00,15269.00,12900.00,14786.50,904159652,268891
2018-01-04T00:00:00Z,XBTUSD,14786.50,15524.00,14555.00,15157.00,812686550,238572
2018-01-05T00:00:00Z,XBTUSD,15157.00,15500.00,14150.00,15186.00,814142088,234126
2018-01-06T00:00:00Z,XBTUSD,15186.00,17088.00,14805.00,16891.00,1010611092,251654
2018-01-07T00:00:00Z,XBTUSD,16891.00,17422.00,16235.00,17210.00,764303511,207313
2018-01-08T00:00:00Z,XBTUSD,17210.00,17213.00,15770.50,16224.50,863341710,212034
2018-01-09T00:00:00Z,XBTUSD,16224.50,16329.00,13800.00,14952.50,1473520709,304814
2018-01-10T00:00:00Z,XBTUSD,14952.50,15375.00,14183.00,14465.00,999024212,279980
2018-01-11T00:00:00Z,XBTUSD,14465.00,15012.50,13426.00,14963.50,1154658078,295339
2018-01-12T00:00:00Z,XBTUSD,14963.50,15033.50,12703.50,13287.50,1514629882,332016
2018-01-13T00:00:00Z,XBTUSD,13287.50,14197.00,12818.50,13874.50,886264793,245539
2018-01-14T00:00:00Z,XBTUSD,13874.50,14600.00,13810.00,14209.00,588530993,183702
2018-01-15T00:00:00Z,XBTUSD,14209.00,14364.00,13049.00,13645.00,806932736,226151
2018-01-16T00:00:00Z,XBTUSD,13645.00,14374.50,13400.00,13621.00,747398582,221230
2018-01-17T00:00:00Z,XBTUSD,13621.00,13619.00,10100.00,11330.00,2755983315,528211
2018-01-18T00:00:00Z,XBTUSD,11330.00,11799.00,9209.00,11210.00,2266854171,564651
2018-01-19T00:00:00Z,XBTUSD,11210.00,12183.00,10615.50,11252.00,1431204983,424853
2018-01-20T00:00:00Z,XBTUSD,11252.00,12078.00,10956.50,11546.50,989529029,325241
2018-01-21T00:00:00Z,XBTUSD,11546.50,13008.00,11490.00,12746.50,930649076,262165
2018-01-22T00:00:00Z,XBTUSD,12746.50,12757.00,11088.50,11560.00,1143587814,344955
2018-01-23T00:00:00Z,XBTUSD,11560.00,11855.00,10020.00,10792.50,1486837759,396293
2018-01-24T00:00:00Z,XBTUSD,10792.50,11437.00,9874.00,10830.00,1449900102,380285
2018-01-25T00:00:00Z,XBTUSD,10830.00,11499.00,10437.00,11394.50,1131616118,321516
2018-01-26T00:00:00Z,XBTUSD,11394.50,11750.00,10840.50,11117.00,981325170,315379
2018-01-27T00:00:00Z,XBTUSD,11117.00,11653.00,10230.00,11110.00,1452834482,381516
2018-01-28T00:00:00Z,XBTUSD,11110.00,11631.00,10777.50,11398.00,1009595524,312606
2018-01-29T00:00:00Z,XBTUSD,11398.00,11970.00,11350.00,11631.50,752035913,230213
2018-01-30T00:00:00Z,XBTUSD,11631.50,11768.00,10865.00,11127.00,922831552,268809
2018-01-31T00:00:00Z,XBTUSD,11127.00,11217.50,9616.50,9999.00,1551256047,348445
2018-02-01T00:00:00Z,XBTUSD,9999.00,10332.50,9500.00,10132.00,1160207807,340789
2018-02-02T00:00:00Z,XBTUSD,10132.00,10199.00,8476.00,9008.00,1778962963,380958
2018-02-03T00:00:00Z,XBTUSD,9008.00,9054.50,7610.00,8807.50,1969893239,450880
2018-02-04T00:00:00Z,XBTUSD,8807.50,9499.00,8105.00,9226.50,1176826654,344861
2018-02-05T00:00:00Z,XBTUSD,9226.50,9395.00,7791.00,8151.00,1436075356,423821
2018-02-06T00:00:00Z,XBTUSD,8151.00,8344.50,6543.00,6889.50,2088881027,484193
2018-02-07T00:00:00Z,XBTUSD,6889.50,7930.00,5855.00,7674.50,2383969711,585183
2018-02-08T00:00:00Z,XBTUSD,7674.50,8590.00,7189.50,7598.50,1968819425,491193
2018-02-09T00:00:00Z,XBTUSD,7598.50,8655.00,7576.00,8232.50,1711303991,459384
2018-02-10T00:00:00Z,XBTUSD,8232.50,8750.00,7692.00,8675.50,1462168195,413034
2018-02-11T00:00:00Z,XBTUSD,8675.50,9084.00,8112.00,8548.50,1536909710,428943
2018-02-12T00:00:00Z,XBTUSD,8548.50,8548.50,7830.00,8065.00,1528310563,428807
2018-02-13T00:00:00Z,XBTUSD,8065.00,8999.00,8063.00,8905.50,1606293489,432404
2018-02-14T00:00:00Z,XBTUSD,8905.50,8944.00,8331.00,8499.50,1530738973,395239
2018-02-15T00:00:00Z,XBTUSD,8499.50,9515.00,8499.50,9462.50,1672574959,384134
2018-02-16T00:00:00Z,XBTUSD,9462.50,10191.00,9336.00,10008.00,2116132820,424423
2018-02-17T00:00:00Z,XBTUSD,10008.00,10304.00,9705.00,10185.50,1750655042,354144
2018-02-18T00:00:00Z,XBTUSD,10185.50,11160.00,10013.50,11144.00,2178101186,437879
2018-02-19T00:00:00Z,XBTUSD,11144.00,11292.00,10174.00,10402.00,3006576838,569674
2018-02-20T00:00:00Z,XBTUSD,10402.00,11277.00,10300.00,11173.00,2443193873,467437
2018-02-21T00:00:00Z,XBTUSD,11173.00,11771.00,11020.00,11220.00,2733704794,468094
2018-02-22T00:00:00Z,XBTUSD,11220.00,11250.00,10251.00,10455.00,3211633653,529967
2018-02-23T00:00:00Z,XBTUSD,10455.00,10905.00,9726.00,9831.50,3217750552,566330
2018-02-24T00:00:00Z,XBTUSD,9831.50,10369.00,9581.00,10130.50,2811472247,547665
2018-02-25T00:00:00Z,XBTUSD,10130.50,10523.00,9338.50,9689.00,2780775740,514751
2018-02-26T00:00:00Z,XBTUSD,9689.00,9880.00,9289.00,9591.00,2299980554,474109
2018-02-27T00:00:00Z,XBTUSD,9591.00,10450.00,9379.50,10316.50,2500491670,483211
2018-02-28T00:00:00Z,XBTUSD,10316.50,10879.50,10150.50,10530.00,2639763770,434939
2018-03-01T00:00:00Z,XBTUSD,10530.00,11070.00,10250.00,10319.00,3137482715,463467
2018-03-02T00:00:00Z,XBTUSD,10319.00,11105.00,10230.00,10919.50,3081991666,472308
2018-03-03T00:00:00Z,XBTUSD,10919.50,11198.00,10770.00,11030.00,2963568811,467215
2018-03-04T00:00:00Z,XBTUSD,11030.00,11524.50,11022.00,11458.00,2803508861,400624
2018-03-05T00:00:00Z,XBTUSD,11458.00,11538.00,11066.00,11490.50,2634323574,403625
2018-03-06T00:00:00Z,XBTUSD,11490.50,11683.00,11330.50,11330.50,2409753832,364564
2018-03-07T00:00:00Z,XBTUSD,11330.50,11391.50,10560.00,10730.00,3980630223,541595
2018-03-08T00:00:00Z,XBTUSD,10730.00,10898.00,9330.50,9913.50,4822972246,662533
2018-03-09T00:00:00Z,XBTUSD,9913.50,10121.50,9030.00,9304.50,4815317589,649850
2018-03-10T00:00:00Z,XBTUSD,9304.50,9423.50,8340.00,9224.00,5723376753,812675
2018-03-11T00:00:00Z,XBTUSD,9224.00,9500.00,8706.00,8789.50,3158061690,572255
2018-03-12T00:00:00Z,XBTUSD,8789.50,9789.00,8400.00,9543.00,3947429500,649190
2018-03-13T00:00:00Z,XBTUSD,9543.00,9900.00,8711.00,9093.00,3856719896,609981
2018-03-14T00:00:00Z,XBTUSD,9093.00,9519.00,8805.50,9133.50,3565624937,619524
2018-03-15T00:00:00Z,XBTUSD,9133.50,9400.00,7933.50,8190.50,3603357324,598845
2018-03-16T00:00:00Z,XBTUSD,8190.50,8475.00,7652.50,8250.50,3815408242,659269
2018-03-17T00:00:00Z,XBTUSD,8250.50,8643.00,7873.00,8250.50,2725855502,505847
2018-03-18T00:00:00Z,XBTUSD,8250.50,8389.00,7730.50,7849.00,2600358139,497009
2018-03-19T00:00:00Z,XBTUSD,7849.00,8370.00,7300.00,8189.00,3812114001,682845
2018-03-20T00:00:00Z,XBTUSD,8189.00,8780.00,8126.00,8590.00,3174134064,582781
2018-03-21T00:00:00Z,XBTUSD,8590.00,9064.00,8323.50,8897.00,3098742538,565113
2018-03-22T00:00:00Z,XBTUSD,8897.00,9217.50,8750.00,8893.50,3037673596,509142
2018-03-23T00:00:00Z,XBTUSD,8893.50,9095.00,8505.00,8700.00,3088085258,483604
2018-03-24T00:00:00Z,XBTUSD,8700.00,8948.00,8255.00,8921.00,3053687082,473606
2018-03-25T00:00:00Z,XBTUSD,8921.00,9032.50,8460.50,8512.00,2776441965,453598
2018-03-26T00:00:00Z,XBTUSD,8512.00,8683.00,8360.00,8444.50,2698674833,479315
2018-03-27T00:00:00Z,XBTUSD,8444.50,8493.50,7820.00,8150.00,3200837738,514748
2018-03-28T00:00:00Z,XBTUSD,8150.00,8199.00,7716.00,7791.00,3196058935,535115
2018-03-29T00:00:00Z,XBTUSD,7791.00,8097.00,7727.50,7935.00,2432935533,452450
2018-03-30T00:00:00Z,XBTUSD,7935.00,7963.50,6850.00,7082.00,4153824059,639469
2018-03-31T00:00:00Z,XBTUSD,7082.00,7227.00,6543.00,6820.00,4484265672,789028
2018-04-01T00:00:00Z,XBTUSD,6820.00,7222.00,6788.00,6920.50,3064915621,609014
2018-04-02T00:00:00Z,XBTUSD,6920.50,7053.00,6404.50,6817.00,3120463644,589259
2018-04-03T00:00:00Z,XBTUSD,6817.00,7123.00,6766.00,7046.50,2396422744,509217
2018-04-04T00:00:00Z,XBTUSD,7046.50,7518.00,7006.50,7408.50,2730070459,496914
2018-04-05T00:00:00Z,XBTUSD,7408.50,7420.00,6686.50,6779.00,3371330612,546386
2018-04-06T00:00:00Z,XBTUSD,6779.00,6935.00,6555.00,6769.50,3283289247,590880
2018-04-07T00:00:00Z,XBTUSD,6769.50,6875.00,6479.50,6612.00,2256699483,428069
2018-04-08T00:00:00Z,XBTUSD,6612.00,7058.50,6608.00,6900.50,1935569407,374658
2018-04-09T00:00:00Z,XBTUSD,6900.50,7137.00,6885.00,7014.00,1602230571,334646
2018-04-10T00:00:00Z,XBTUSD,7014.00,7177.50,6600.00,6763.00,2772773920,446035
2018-04-11T00:00:00Z,XBTUSD,6763.00,6888.00,6620.00,6824.00,1765375582,342489
2018-04-12T00:00:00Z,XBTUSD,6824.00,6959.00,6802.00,6933.50,1428141027,282551
2018-04-13T00:00:00Z,XBTUSD,6933.50,8149.00,6688.00,7904.50,3364142710,475745
2018-04-14T00:00:00Z,XBTUSD,7904.50,8227.00,7754.00,7887.50,3478152695,555518
2018-04-15T00:00:00Z,XBTUSD,7887.50,8195.00,7835.00,8000.00,2357357570,418508
2018-04-16T00:00:00Z,XBTUSD,8000.00,8428.50,8000.00,8346.50,2043519004,361700
2018-04-17T00:00:00Z,XBTUSD,8346.50,8420.00,7910.00,8047.00,2834140820,463812
2018-04-18T00:00:00Z,XBTUSD,8047.00,8179.00,7800.50,7889.50,2154592030,370314
2018-04-19T00:00:00Z,XBTUSD,7889.50,8262.00,7857.00,8177.00,1900890471,327705
2018-04-20T00:00:00Z,XBTUSD,8177.00,8300.00,8068.50,8266.00,1911752679,355512
2018-04-21T00:00:00Z,XBTUSD,8266.00,8974.00,8215.00,8847.00,3018131037,422986
2018-04-22T00:00:00Z,XBTUSD,8847.00,9050.50,8651.00,8923.50,3074828221,453926
2018-04-23T00:00:00Z,XBTUSD,8923.50,9020.00,8739.00,8800.00,2644757064,418784
2018-04-24T00:00:00Z,XBTUSD,8800.00,9005.00,8780.00,8943.00,2135080245,353447
2018-04-25T00:00:00Z,XBTUSD,8943.00,9780.00,8939.50,9675.00,4135964861,511858
2018-04-26T00:00:00Z,XBTUSD,9675.00,9765.50,8711.00,8846.50,5812260809,719736
2018-04-27T00:00:00Z,XBTUSD,8846.50,9327.00,8611.00,9288.00,3628323166,618268
2018-04-28T00:00:00Z,XBTUSD,9288.00,9384.50,8910.00,8928.00,2858560602,516355
2018-04-29T00:00:00Z,XBTUSD,8928.00,9450.00,8852.00,9343.50,2857265463,537836
2018-04-30T00:00:00Z,XBTUSD,9343.50,9540.00,9192.00,9400.50,2283372166,455854
2018-05-01T00:00:00Z,XBTUSD,9400.50,9457.00,9123.00,9250.00,2370798272,437739
2018-05-02T00:00:00Z,XBTUSD,9250.00,9253.50,8800.50,9066.00,2581286454,467963
2018-05-03T00:00:00Z,XBTUSD,9066.00,9258.00,8974.50,9216.00,1979596355,366161
2018-05-04T00:00:00Z,XBTUSD,9216.00,9852.00,9167.50,9741.50,3062952316,439901
2018-05-05T00:00:00Z,XBTUSD,9741.50,9778.00,9351.00,9683.00,2686795243,441122
2018-05-06T00:00:00Z,XBTUSD,9683.00,9970.00,9671.50,9828.50,2448922057,414283
2018-05-07T00:00:00Z,XBTUSD,9828.50,9936.00,9416.00,9600.50,2905667236,422141
2018-05-08T00:00:00Z,XBTUSD,9600.50,9618.00,9170.00,9359.50,3094401138,508751
2018-05-09T00:00:00Z,XBTUSD,9359.50,9449.00,9002.00,9190.50,2521604621,451130
2018-05-10T00:00:00Z,XBTUSD,9190.50,9345.00,8966.00,9305.50,2209067325,384652
2018-05-11T00:00:00Z,XBTUSD,9305.50,9399.00,9001.00,9027.50,2312772193,382472
2018-05-12T00:00:00Z,XBTUSD,9027.50,9027.50,8337.00,8413.00,4076886927,549819
2018-05-13T00:00:00Z,XBTUSD,8413.00,8634.50,8225.00,8477.00,3743678488,554606
2018-05-14T00:00:00Z,XBTUSD,8477.00,8758.00,8336.00,8693.50,2489733333,447401
2018-05-15T00:00:00Z,XBTUSD,8693.50,8882.50,8282.50,8678.00,3328000880,504260
2018-05-16T00:00:00Z,XBTUSD,8678.00,8849.00,8417.50,8476.50,2518801102,430845
2018-05-17T00:00:00Z,XBTUSD,8476.50,8497.00,8080.00,8334.50,3019083310,488703
2018-05-18T00:00:00Z,XBTUSD,8334.50,8481.00,7945.00,8058.50,2062998531,359754
2018-05-19T00:00:00Z,XBTUSD,8058.50,8273.50,7920.00,8233.00,1913268873,328769
2018-05-20T00:00:00Z,XBTUSD,8233.00,8400.00,8152.00,8230.00,1389157000,267397
2018-05-21T00:00:00Z,XBTUSD,8230.00,8610.00,8174.50,8521.50,1688325934,296340
2018-05-22T00:00:00Z,XBTUSD,8521.50,8594.50,8320.00,8397.00,1822218966,312755
2018-05-23T00:00:00Z,XBTUSD,8397.00,8407.00,7950.00,7989.00,2605511682,383794
2018-05-24T00:00:00Z,XBTUSD,7989.00,8028.50,7430.50,7506.00,4239365202,544215
2018-05-25T00:00:00Z,XBTUSD,7506.00,7740.00,7256.00,7568.00,3643462743,520470
2018-05-26T00:00:00Z,XBTUSD,7568.00,7664.00,7320.00,7464.50,2525291252,417892
2018-05-27T00:00:00Z,XBTUSD,7464.50,7648.00,7261.50,7323.00,1583298168,279889
2018-05-28T00:00:00Z,XBTUSD,7323.00,7400.00,7189.00,7336.50,1587861768,293721
2018-05-29T00:00:00Z,XBTUSD,7336.50,7450.00,7080.50,7111.00,2096061721,363964
2018-05-30T00:00:00Z,XBTUSD,7111.00,7569.00,7060.00,7469.00,2522014329,390406
2018-05-31T00:00:00Z,XBTUSD,7469.00,7559.00,7272.00,7372.00,2266843464,348913
2018-06-01T00:00:00Z,XBTUSD,7372.00,7625.00,7330.00,7485.50,2095602599,308946
2018-06-02T00:00:00Z,XBTUSD,7485.50,7618.00,7333.00,7513.00,2065583965,307689
2018-06-03T00:00:00Z,XBTUSD,7513.00,7727.00,7444.00,7631.00,1629728766,244049
2018-06-04T00:00:00Z,XBTUSD,7631.00,7798.00,7575.00,7709.00,1458487437,216307
2018-06-05T00:00:00Z,XBTUSD,7709.00,7760.00,7451.50,7492.00,2107702433,282510
2018-06-06T00:00:00Z,XBTUSD,7492.00,7670.00,7344.00,7622.50,2413959593,320230
2018-06-07T00:00:00Z,XBTUSD,7622.50,7700.00,7478.00,7657.00,2123556560,306827
2018-06-08T00:00:00Z,XBTUSD,7657.00,7755.00,7630.00,7689.00,1649493436,258276
2018-06-09T00:00:00Z,XBTUSD,7689.00,7696.50,7540.00,7625.00,1535801096,223555
2018-06-10T00:00:00Z,XBTUSD,7625.00,7700.00,7436.00,7492.00,1314148739,223171
2018-06-11T00:00:00Z,XBTUSD,7492.00,7492.50,6610.00,6767.00,4350581769,543558
2018-06-12T00:00:00Z,XBTUSD,6767.00,6937.50,6620.00,6870.50,2583772362,366268
2018-06-13T00:00:00Z,XBTUSD,6870.50,6871.00,6433.00,6553.50,2509548091,355145
2018-06-14T00:00:00Z,XBTUSD,6553.50,6633.00,6097.00,6296.50,3466847461,476021
2018-06-15T00:00:00Z,XBTUSD,6296.50,6718.00,6268.00,6631.00,3294127294,508427
2018-06-16T00:00:00Z,XBTUSD,6631.00,6680.00,6355.00,6395.00,2138404894,401982
2018-06-17T00:00:00Z,XBTUSD,6395.00,6600.50,6312.00,6488.50,1623676078,341848
2018-06-18T00:00:00Z,XBTUSD,6488.50,6580.50,6425.00,6443.00,1130284891,269178
2018-06-19T00:00:00Z,XBTUSD,6443.00,6800.00,6374.50,6706.50,1824293086,333054
2018-06-20T00:00:00Z,XBTUSD,6706.50,6838.00,6651.00,6731.50,1571751049,310951
2018-06-21T00:00:00Z,XBTUSD,6731.50,6823.00,6552.50,6750.00,2096211966,378246
2018-06-22T00:00:00Z,XBTUSD,6750.00,6789.00,6671.00,6710.50,1379875457,288782
2018-06-23T00:00:00Z,XBTUSD,6710.50,6728.00,5900.50,6048.50,4251305189,650256
2018-06-24T00:00:00Z,XBTUSD,6048.50,6270.50,6033.50,6165.00,1880458657,381791
2018-06-25T00:00:00Z,XBTUSD,6165.00,6347.00,5743.00,6150.00,3401207273,600540
2018-06-26T00:00:00Z,XBTUSD,6150.00,6350.00,6061.00,6251.50,2113153648,420514
2018-06-27T00:00:00Z,XBTUSD,6251.50,6280.50,6044.00,6074.00,1816573704,404613
2018-06-28T00:00:00Z,XBTUSD,6074.00,6178.00,5980.00,6129.00,1725329775,384319
2018-06-29T00:00:00Z,XBTUSD,6129.00,6154.50,5820.00,5844.50,1878641954,403072
2018-06-30T00:00:00Z,XBTUSD,5844.50,6333.00,5778.00,6205.50,2322980304,494816
2018-07-01T00:00:00Z,XBTUSD,6205.50,6570.00,6190.00,6383.50,1828580066,416488
2018-07-02T00:00:00Z,XBTUSD,6383.50,6432.00,6255.00,6346.00,1334552363,344355
2018-07-03T00:00:00Z,XBTUSD,6346.00,6675.00,6268.00,6610.00,1908182354,407138
2018-07-04T00:00:00Z,XBTUSD,6610.00,6670.00,6463.50,6505.50,1803542193,386067
